#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Pubmed ID	Organism Interactor A	Organism Interactor B	Throughput	Score	Modification	Phenotypes	Qualifications	Tags	Source Database
717497	7186	7187	113038	113039	-	-	TRAF2	TRAF3	MGC:45012|TRAP|TRAP3	CAP-1|CAP1|CD40bp|CRAF1|IIAE5|LAP1	Affinity Capture-Western	physical	Pullen SS (1998)	9718306	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
717498	7185	7186	113037	113038	-	-	TRAF1	TRAF2	EBI6|MGC:10353	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Pullen SS (1998)	9718306	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
717500	7186	7186	113038	113038	-	-	TRAF2	TRAF2	MGC:45012|TRAP|TRAP3	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Pullen SS (1998)	9718306	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
717506	7186	153090	113038	127478	-	RP11-298A17.1	TRAF2	DAB2IP	MGC:45012|TRAP|TRAP3	AF9Q34|AIP-1|AIP1|DIP1/2	Affinity Capture-Western	physical	Zhang H (2007)	17389591	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
717645	958	7186	107396	113038	-	-	CD40	TRAF2	Bp50|CDW40|TNFRSF5|p50	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Werneburg BG (2001)	11562359	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
717754	7186	4961494	113038	1776997	-	HHV8GK18_gp80	TRAF2	HHV8GK18_gp80	MGC:45012|TRAP|TRAP3	-	Affinity Capture-Western	physical	Guasparri I (2006)	16311516	9606	37296	Low Throughput	-	-	-	-	-	BIOGRID
717756	4961494	7186	1776997	113038	HHV8GK18_gp80	-	HHV8GK18_gp80	TRAF2	-	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Guasparri I (2006)	16311516	37296	9606	Low Throughput	-	-	-	-	-	BIOGRID
717843	7185	7186	113037	113038	-	-	TRAF1	TRAF2	EBI6|MGC:10353	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Wicovsky A (2009)	19287455	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
717876	27279	7186	205159	113038	-	-	Tnfrsf12a	TRAF2	AI255180|C87282|Fn14|HPIP|TWEAK-R|TweakR	MGC:45012|TRAP|TRAP3	Two-hybrid	physical	Brown SA (2003)	12529173	10090	9606	Low Throughput	-	-	-	-	-	BIOGRID
717963	7186	3604	113038	109817	-	-	TRAF2	TNFRSF9	MGC:45012|TRAP|TRAP3	4-1BB|CD137|CDw137|ILA	Affinity Capture-Western	physical	Ma BY (2005)	15941918	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
717968	7186	7293	113038	113144	-	RP5-902P8.3	TRAF2	TNFRSF4	MGC:45012|TRAP|TRAP3	ACT35|CD134|IMD16|OX40|TXGP1L	Affinity Capture-Western	physical	Ma BY (2005)	15941918	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
718011	1981	7186	108296	113038	-	-	EIF4G1	TRAF2	EIF-4G1|EIF4F|EIF4G|EIF4GI|P220|PARK18	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Kim WJ (2005)	15743837	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
718012	7186	1981	113038	108296	-	-	TRAF2	EIF4G1	MGC:45012|TRAP|TRAP3	EIF-4G1|EIF4F|EIF4G|EIF4GI|P220|PARK18	Affinity Capture-Western	physical	Kim WJ (2005)	15743837	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
718013	1981	7186	108296	113038	-	-	EIF4G1	TRAF2	EIF-4G1|EIF4F|EIF4G|EIF4GI|P220|PARK18	MGC:45012|TRAP|TRAP3	Reconstituted Complex	physical	Kim WJ (2005)	15743837	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
718014	1981	7186	108296	113038	-	-	EIF4G1	TRAF2	EIF-4G1|EIF4F|EIF4G|EIF4GI|P220|PARK18	MGC:45012|TRAP|TRAP3	Two-hybrid	physical	Kim WJ (2005)	15743837	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
718016	7132	7186	112986	113038	-	-	TNFRSF1A	TRAF2	CD120a|FPF|MS5|TBP1|TNF-R|TNF-R-I|TNF-R55|TNFAR|TNFR1|TNFR1-d2|TNFR55|TNFR60|p55|p55-R|p60	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Kim WJ (2005)	15743837	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
718065	958	7186	107396	113038	-	-	CD40	TRAF2	Bp50|CDW40|TNFRSF5|p50	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Peters AL (2010)	21041727	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
718073	7186	7186	113038	113038	-	-	TRAF2	TRAF2	MGC:45012|TRAP|TRAP3	MGC:45012|TRAP|TRAP3	Co-crystal Structure	physical	Park YC (1999)	10206649	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
718074	7186	7133	113038	112987	-	-	TRAF2	TNFRSF1B	MGC:45012|TRAP|TRAP3	CD120b|TBPII|TNF-R-II|TNF-R75|TNFBR|TNFR1B|TNFR2|TNFR80|p75|p75TNFR	Co-crystal Structure	physical	Park YC (1999)	10206649	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
718113	4055	7186	110233	113038	-	-	LTBR	TRAF2	CD18|D12S370|LT-BETA-R|TNF-R-III|TNFCR|TNFR-RP|TNFR2-RP|TNFR3|TNFRSF3	MGC:45012|TRAP|TRAP3	Reconstituted Complex	physical	Li C (2003)	14517219	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
718398	10010	7186	115328	113038	-	-	TANK	TRAF2	I-TRAF|ITRAF|TRAF2	MGC:45012|TRAP|TRAP3	Reconstituted Complex	physical	Li C (2002)	12005438	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
718587	943	7186	107381	113038	-	-	TNFRSF8	TRAF2	CD30|D1S166E|Ki-1	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Boucher LM (1997)	9168896	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
718590	958	7186	107396	113038	-	-	CD40	TRAF2	Bp50|CDW40|TNFRSF5|p50	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Boucher LM (1997)	9168896	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
718592	7133	7186	112987	113038	-	-	TNFRSF1B	TRAF2	CD120b|TBPII|TNF-R-II|TNF-R75|TNFBR|TNFR1B|TNFR2|TNFR80|p75|p75TNFR	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Boucher LM (1997)	9168896	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
718628	7186	3725	113038	109928	-	-	TRAF2	JUN	MGC:45012|TRAP|TRAP3	AP-1|AP1|c-Jun	Biochemical Activity	physical	Park KJ (2003)	12796506	9606	9606	Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
718630	8717	7186	114257	113038	-	-	TRADD	TRAF2	Hs.89862	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Park KJ (2003)	12796506	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
718662	958	7186	107396	113038	-	-	CD40	TRAF2	Bp50|CDW40|TNFRSF5|p50	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Graham JP (2009)	19667091	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
718708	7186	26133	113038	117569	-	-	TRAF2	TRPC4AP	MGC:45012|TRAP|TRAP3	C20orf188|PPP1R158|TRRP4AP|TRUSS	Affinity Capture-Western	physical	Soond SM (2006)	16876162	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
719043	115650	7186	125443	113038	CTA-250D10.7	-	TNFRSF13C	TRAF2	BAFF-R|BAFFR|BROMIX|CD268|CVID4|prolixin	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Hildebrand JM (2010)	21041452	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
719250	5585	7186	111571	113038	-	-	PKN1	TRAF2	DBK|PAK-1|PAK1|PKN|PKN-ALPHA|PRK1|PRKCL1	MGC:45012|TRAP|TRAP3	Two-hybrid	physical	Gotoh Y (2004)	14741690	9606	9606	High Throughput|Low Throughput	-	-	-	-	-	BIOGRID
719251	5585	7186	111571	113038	-	-	PKN1	TRAF2	DBK|PAK-1|PAK1|PKN|PKN-ALPHA|PRK1|PRKCL1	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Gotoh Y (2004)	14741690	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
719252	5585	7186	111571	113038	-	-	PKN1	TRAF2	DBK|PAK-1|PAK1|PKN|PKN-ALPHA|PRK1|PRKCL1	MGC:45012|TRAP|TRAP3	Reconstituted Complex	physical	Gotoh Y (2004)	14741690	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
719427	943	7186	107381	113038	-	-	TNFRSF8	TRAF2	CD30|D1S166E|Ki-1	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Horie R (2002)	11971184	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
719532	7186	153090	113038	127478	-	RP11-298A17.1	TRAF2	DAB2IP	MGC:45012|TRAP|TRAP3	AF9Q34|AIP-1|AIP1|DIP1/2	Affinity Capture-Western	physical	Zhang H (2004)	15310755	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
719564	329	7186	106826	113038	-	-	BIRC2	TRAF2	API1|HIAP2|Hiap-2|MIHB|RNF48|c-IAP1|cIAP1	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Cartier J (2011)	21653699	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
719822	2950	7186	109205	113038	-	-	GSTP1	TRAF2	DFN7|FAEES3|GST3|GSTP|HEL-S-22|PI	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Wu Y (2006)	16636664	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
719823	7186	2950	113038	109205	-	-	TRAF2	GSTP1	MGC:45012|TRAP|TRAP3	DFN7|FAEES3|GST3|GSTP|HEL-S-22|PI	Affinity Capture-Western	physical	Wu Y (2006)	16636664	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
719827	7186	4217	113038	110381	-	RP3-325F22.4	TRAF2	MAP3K5	MGC:45012|TRAP|TRAP3	ASK1|MAPKKK5|MEKK5	Affinity Capture-Western	physical	Wu Y (2006)	16636664	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
719828	7186	4214	113038	110378	-	-	TRAF2	MAP3K1	MGC:45012|TRAP|TRAP3	MAPKKK1|MEKK|MEKK 1|MEKK1|SRXY6	Affinity Capture-Western	physical	Wu Y (2006)	16636664	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
719942	7186	57506	113038	121570	-	-	TRAF2	MAVS	MGC:45012|TRAP|TRAP3	CARDIF|IPS-1|IPS1|VISA	Affinity Capture-Western	physical	Xu LG (2005)	16153868	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
720093	958	7186	107396	113038	-	-	CD40	TRAF2	Bp50|CDW40|TNFRSF5|p50	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Deregibus MC (2003)	12637493	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
720155	958	7186	107396	113038	-	-	CD40	TRAF2	Bp50|CDW40|TNFRSF5|p50	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Yacoub D (2010)	21071692	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
720194	328	7186	106825	113038	-	-	APEX1	TRAF2	APE|APE1|APEN|APEX|APX|HAP1|REF1	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Merluzzi S (2008)	17599408	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
720195	7186	328	113038	106825	-	-	TRAF2	APEX1	MGC:45012|TRAP|TRAP3	APE|APE1|APEN|APEX|APX|HAP1|REF1	Affinity Capture-Western	physical	Merluzzi S (2008)	17599408	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
720241	7133	7186	112987	113038	-	-	TNFRSF1B	TRAF2	CD120b|TBPII|TNF-R-II|TNF-R75|TNFBR|TNFR1B|TNFR2|TNFR80|p75|p75TNFR	MGC:45012|TRAP|TRAP3	Two-hybrid	physical	Rothe M (1994)	8069916	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
720243	21938	7186	204250	113038	RP23-157J11.1	-	Tnfrsf1b	TRAF2	CD120b|TNF-R-II|TNF-R2|TNF-R75|TNF-alphaR2|TNFBR|TNFR80|TNFRII|TNFalpha-R2|Tnfr-1|Tnfr2|p75	MGC:45012|TRAP|TRAP3	Two-hybrid	physical	Rothe M (1994)	8069916	10090	9606	Low Throughput	-	-	-	-	-	BIOGRID
720245	7185	7186	113037	113038	-	-	TRAF1	TRAF2	EBI6|MGC:10353	MGC:45012|TRAP|TRAP3	Two-hybrid	physical	Rothe M (1994)	8069916	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
720246	7186	7185	113038	113037	-	-	TRAF2	TRAF1	MGC:45012|TRAP|TRAP3	EBI6|MGC:10353	Two-hybrid	physical	Rothe M (1994)	8069916	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
720247	7186	7186	113038	113038	-	-	TRAF2	TRAF2	MGC:45012|TRAP|TRAP3	MGC:45012|TRAP|TRAP3	Two-hybrid	physical	Rothe M (1994)	8069916	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
720248	7186	7133	113038	112987	-	-	TRAF2	TNFRSF1B	MGC:45012|TRAP|TRAP3	CD120b|TBPII|TNF-R-II|TNF-R75|TNFBR|TNFR1B|TNFR2|TNFR80|p75|p75TNFR	Affinity Capture-Western	physical	Rothe M (1994)	8069916	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
720356	9020	7186	114487	113038	-	-	MAP3K14	TRAF2	FTDCR1B|HS|HSNIK|NIK	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Liao G (2004)	15084608	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
720515	6310	7186	112217	113038	-	-	ATXN1	TRAF2	ATX1|D6S504E|SCA1	MGC:45012|TRAP|TRAP3	Two-hybrid	physical	Lim J (2006)	16713569	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
720683	56893	7186	121223	113038	RP11-336K24.8	-	UBQLN4	TRAF2	A1U|A1Up|C1orf6|CIP75|UBIN	MGC:45012|TRAP|TRAP3	Two-hybrid	physical	Lim J (2006)	16713569	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
721202	6310	7186	112217	113038	-	-	ATXN1	TRAF2	ATX1|D6S504E|SCA1	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Lim J (2006)	16713569	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
721815	329	7186	106826	113038	-	-	BIRC2	TRAF2	API1|HIAP2|Hiap-2|MIHB|RNF48|c-IAP1|cIAP1	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Varfolomeev E (2006)	16891304	9606	9606	Low Throughput	-	-	-	source of c-IAP1 not clear	-	BIOGRID
721816	330	7186	106827	113038	-	-	BIRC3	TRAF2	AIP1|API2|CIAP2|HAIP1|HIAP1|MALT2|MIHC|RNF49|c-IAP2	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Varfolomeev E (2006)	16891304	9606	9606	Low Throughput	-	-	-	source of c-IAP2 not clear	-	BIOGRID
721817	7186	329	113038	106826	-	-	TRAF2	BIRC2	MGC:45012|TRAP|TRAP3	API1|HIAP2|Hiap-2|MIHB|RNF48|c-IAP1|cIAP1	Affinity Capture-Western	physical	Varfolomeev E (2006)	16891304	9606	9606	Low Throughput	-	-	-	source of proteins not clear	-	BIOGRID
721884	958	7186	107396	113038	-	-	CD40	TRAF2	Bp50|CDW40|TNFRSF5|p50	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Hostager BS (1999)	10352240	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
722512	148022	7186	127114	113038	-	-	TICAM1	TRAF2	IIAE6|MyD88-3|PRVTIRB|TICAM-1|TRIF	MGC:45012|TRAP|TRAP3	Two-hybrid	physical	Takaki H (2009)	19795416	9606	9606	High Throughput|Low Throughput	-	-	-	-	-	BIOGRID
722560	8517	7186	114089	113038	-	-	IKBKG	TRAF2	AMCBX1|FIP-3|FIP3|Fip3p|IKK-gamma|IMD33|IP|IP1|IP2|IPD2|NEMO|ZC2HC9	MGC:45012|TRAP|TRAP3	Co-fractionation	physical	Poyet JL (2000)	10980203	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
722639	120892	7186	125700	113038	-	-	LRRK2	TRAF2	AURA17|DARDARIN|PARK8|RIPK7|ROCO2	MGC:45012|TRAP|TRAP3	Biochemical Activity	physical	Zach S (2010)	20949042	9606	9606	High Throughput	-	Phosphorylation	-	table 1.	-	BIOGRID
722687	4055	7186	110233	113038	-	-	LTBR	TRAF2	CD18|D12S370|LT-BETA-R|TNF-R-III|TNFCR|TNFR-RP|TNFR2-RP|TNFR3|TNFRSF3	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Liu HP (2011)	20732415	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
722920	7186	958	113038	107396	-	-	TRAF2	CD40	MGC:45012|TRAP|TRAP3	Bp50|CDW40|TNFRSF5|p50	Affinity Capture-Western	physical	Basaki Y (2002)	12220533	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
723662	9641	7186	115000	113038	RP11-534L20.1	-	IKBKE	TRAF2	IKK-E|IKK-i|IKKE|IKKI	MGC:45012|TRAP|TRAP3	Biochemical Activity	physical	Shen RR (2012)	23007157	9606	9606	Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
723663	7186	9641	113038	115000	-	RP11-534L20.1	TRAF2	IKBKE	MGC:45012|TRAP|TRAP3	IKK-E|IKK-i|IKKE|IKKI	Affinity Capture-Western	physical	Shen RR (2012)	23007157	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
723664	7186	9641	113038	115000	-	RP11-534L20.1	TRAF2	IKBKE	MGC:45012|TRAP|TRAP3	IKK-E|IKK-i|IKKE|IKKI	Reconstituted Complex	physical	Shen RR (2012)	23007157	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
723665	7186	29110	113038	118878	-	-	TRAF2	TBK1	MGC:45012|TRAP|TRAP3	NAK|T2K	Affinity Capture-Western	physical	Shen RR (2012)	23007157	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
723666	7186	329	113038	106826	-	-	TRAF2	BIRC2	MGC:45012|TRAP|TRAP3	API1|HIAP2|Hiap-2|MIHB|RNF48|c-IAP1|cIAP1	Affinity Capture-Western	physical	Shen RR (2012)	23007157	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
723667	7186	10010	113038	115328	-	-	TRAF2	TANK	MGC:45012|TRAP|TRAP3	I-TRAF|ITRAF|TRAF2	Affinity Capture-Western	physical	Shen RR (2012)	23007157	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
723669	10010	7186	115328	113038	-	-	TANK	TRAF2	I-TRAF|ITRAF|TRAF2	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Shen RR (2012)	23007157	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
723671	7186	1147	113038	107569	-	-	TRAF2	CHUK	MGC:45012|TRAP|TRAP3	IKBKA|IKK-alpha|IKK1|IKKA|NFKBIKA|TCF16	Reconstituted Complex	physical	Shen RR (2012)	23007157	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
723672	7186	3551	113038	109767	-	-	TRAF2	IKBKB	MGC:45012|TRAP|TRAP3	IKK-beta|IKK2|IKKB|IMD15|NFKBIKB	Reconstituted Complex	physical	Shen RR (2012)	23007157	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
723673	7186	8517	113038	114089	-	-	TRAF2	IKBKG	MGC:45012|TRAP|TRAP3	AMCBX1|FIP-3|FIP3|Fip3p|IKK-gamma|IMD33|IP|IP1|IP2|IPD2|NEMO|ZC2HC9	Reconstituted Complex	physical	Shen RR (2012)	23007157	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
723674	7186	8737	113038	114274	-	-	TRAF2	RIPK1	MGC:45012|TRAP|TRAP3	RIP|RIP1	Affinity Capture-Western	physical	Shen RR (2012)	23007157	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
723675	7186	3551	113038	109767	-	-	TRAF2	IKBKB	MGC:45012|TRAP|TRAP3	IKK-beta|IKK2|IKKB|IMD15|NFKBIKB	Affinity Capture-Western	physical	Shen RR (2012)	23007157	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
723676	7186	8517	113038	114089	-	-	TRAF2	IKBKG	MGC:45012|TRAP|TRAP3	AMCBX1|FIP-3|FIP3|Fip3p|IKK-gamma|IMD33|IP|IP1|IP2|IPD2|NEMO|ZC2HC9	Affinity Capture-Western	physical	Shen RR (2012)	23007157	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
723677	7186	8737	113038	114274	-	-	TRAF2	RIPK1	MGC:45012|TRAP|TRAP3	RIP|RIP1	Reconstituted Complex	physical	Shen RR (2012)	23007157	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
723678	7186	329	113038	106826	-	-	TRAF2	BIRC2	MGC:45012|TRAP|TRAP3	API1|HIAP2|Hiap-2|MIHB|RNF48|c-IAP1|cIAP1	Reconstituted Complex	physical	Shen RR (2012)	23007157	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
724040	7186	1147	113038	107569	-	-	TRAF2	CHUK	MGC:45012|TRAP|TRAP3	IKBKA|IKK-alpha|IKK1|IKKA|NFKBIKA|TCF16	Affinity Capture-Western	physical	Zhang W (2010)	20449947	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
724041	7186	3551	113038	109767	-	-	TRAF2	IKBKB	MGC:45012|TRAP|TRAP3	IKK-beta|IKK2|IKKB|IMD15|NFKBIKB	Affinity Capture-Western	physical	Zhang W (2010)	20449947	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
724042	7186	9641	113038	115000	-	RP11-534L20.1	TRAF2	IKBKE	MGC:45012|TRAP|TRAP3	IKK-E|IKK-i|IKKE|IKKI	Affinity Capture-Western	physical	Zhang W (2010)	20449947	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
724043	7186	29110	113038	118878	-	-	TRAF2	TBK1	MGC:45012|TRAP|TRAP3	NAK|T2K	Affinity Capture-Western	physical	Zhang W (2010)	20449947	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
724048	958	7186	107396	113038	-	-	CD40	TRAF2	Bp50|CDW40|TNFRSF5|p50	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Zhang W (2010)	20449947	9606	9606	Low Throughput	-	-	-	Stimulation of recombinant CD154 induces binding of TRAF2 and TRAF6 with CD40.	-	BIOGRID
724050	958	7186	107396	113038	-	-	CD40	TRAF2	Bp50|CDW40|TNFRSF5|p50	MGC:45012|TRAP|TRAP3	FRET	physical	Zhang W (2010)	20449947	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
724310	7186	84901	113038	124341	-	-	TRAF2	NFATC2IP	MGC:45012|TRAP|TRAP3	ESC2|NIP45|RAD60	Affinity Capture-Western	physical	Lieberson R (2001)	11435475	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
725061	1326	7186	107719	113038	RP11-449I17.8	-	MAP3K8	TRAF2	COT|EST|ESTF|MEKK8|TPL2|Tpl-2|c-COT	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Chan H (2005)	15670770	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
726553	2060	7186	108374	113038	-	-	EPS15	TRAF2	AF-1P|AF1P|MLLT5	MGC:45012|TRAP|TRAP3	Affinity Capture-MS	physical	Brehme M (2009)	19380743	9606	9606	High Throughput	-	-	-	TAP-tagged EPS15|exogenous expression of bait	-	BIOGRID
727298	1956	7186	108276	113038	-	-	EGFR	TRAF2	ERBB|ERBB1|HER1|NISBD2|PIG61|mENA	MGC:45012|TRAP|TRAP3	Affinity Capture-MS	physical	Tong J (2008)	18271526	9606	9606	High Throughput	-	-	-	hit proteins identified by IP-MS or TIPY-MS	-	BIOGRID
727419	7186	10771	113038	115989	-	RP11-486H9.1	TRAF2	ZMYND11	MGC:45012|TRAP|TRAP3	BRAM1|BS69|MRD30	Affinity Capture-Western	physical	Ikeda O (2010)	20138174	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
727495	156110	7186	1205545	113038	HIV1gp9	-	nef	TRAF2	-	MGC:45012|TRAP|TRAP3	Reconstituted Complex	physical	Mangino G (2011)	21886773	11676	9606	Low Throughput	-	-	-	-	-	BIOGRID
727882	10892	7186	116098	113038	-	-	MALT1	TRAF2	IMD12|MLT|MLT1	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Garrison JB (2009)	19234489	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
728255	8743	7186	114280	113038	-	-	TNFSF10	TRAF2	APO2L|Apo-2L|CD253|TL2|TRAIL	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Bellail AC (2012)	22585859	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
728268	8795	7186	114323	113038	UNQ160/PRO186	-	TNFRSF10B	TRAF2	CD262|DR5|KILLER|KILLER/DR5|TRAIL-R2|TRAILR2|TRICK2|TRICK2A|TRICK2B|TRICKB|ZTNFR9	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Bellail AC (2012)	22585859	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
728415	8915	7186	114429	113038	RP11-234D19.2	-	BCL10	TRAF2	CARMEN|CIPER|CLAP|IMD37|c-E10|mE10	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Yui D (2001)	11466612	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
728714	7186	5771	113038	111737	-	-	TRAF2	PTPN2	MGC:45012|TRAP|TRAP3	PTN2|PTPT|TC-PTP|TCELLPTP|TCPTP	Affinity Capture-Western	physical	van Vliet C (2005)	15696169	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
728715	5771	7186	111737	113038	-	-	PTPN2	TRAF2	PTN2|PTPT|TC-PTP|TCELLPTP|TCPTP	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	van Vliet C (2005)	15696169	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
730013	7186	7334	113038	113182	-	-	TRAF2	UBE2N	MGC:45012|TRAP|TRAP3	HEL-S-71|UBC13|UBCHBEN; UBC13|UbcH-ben|UbcH13	Reconstituted Complex	physical	Liu J (2011)	22184250	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
730110	7186	7334	113038	113182	-	-	TRAF2	UBE2N	MGC:45012|TRAP|TRAP3	HEL-S-71|UBC13|UBCHBEN; UBC13|UbcH-ben|UbcH13	Reconstituted Complex	physical	Alvarez SE (2010)	20577214	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
730111	7186	7321	113038	113169	-	-	TRAF2	UBE2D1	MGC:45012|TRAP|TRAP3	E2(17)KB1|SFT|UBC4/5|UBCH5|UBCH5A	Reconstituted Complex	physical	Alvarez SE (2010)	20577214	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
